"Protein","Label","log2FC","SE","DF","pvalue","adj.pvalue","issue"
"sp|A0A0C4DH38|HV551_HUMAN","SPINDLE vs SARCOMATOID",0.344661132022242,0.371790627565254,17.655451627606,0.366410983563112,0.746897639385726,NA
"sp|A0A0C4DH38|HV551_HUMAN","SPINDLE vs SQUAMOUS",0.0638984576947931,0.399560841681422,17.9921474377099,0.874724429214766,0.987493476758699,NA
"sp|A0A0C4DH73|KV112_HUMAN","SQUAMOUS vs SARCOMATOID",-0.791199519379725,0.989404872101751,9.4995552233151,0.443436971574975,0.846707291810657,NA
"sp|A0A0C4DH73|KV112_HUMAN","SPINDLE vs SARCOMATOID",0.804325123794541,0.807845695224313,9.4995552233151,0.344107996763096,0.734443331959272,NA
"sp|A0A0C4DH73|KV112_HUMAN","SPINDLE vs SQUAMOUS",1.59552464317427,0.807845695224313,9.4995552233151,0.0780144378945079,0.575002787072215,NA
"sp|A0AVT1|UBA6_HUMAN","SQUAMOUS vs SARCOMATOID",0.52434299318234,0.182760042170471,57.8026866906149,0.00574058776016638,0.21764925787869,NA
"sp|A0AVT1|UBA6_HUMAN","SPINDLE vs SARCOMATOID",0.593370337108433,0.175338835089121,58.4433255115606,0.00128046218054999,0.0964815429293677,NA
"sp|A0AVT1|UBA6_HUMAN","SPINDLE vs SQUAMOUS",0.0690273439260931,0.188570401332625,58.8603055599289,0.715635645642032,0.974838018816803,NA
"sp|A0FGR8|ESYT2_HUMAN","SQUAMOUS vs SARCOMATOID",0.0949576503470345,0.374555396501496,39.4081905952022,0.801183651134849,0.97266354763036,NA
"sp|A0FGR8|ESYT2_HUMAN","SPINDLE vs SARCOMATOID",0.250207394959766,0.304264489913612,40.4098236003677,0.41571225666334,0.780105649141014,NA
"sp|A0FGR8|ESYT2_HUMAN","SPINDLE vs SQUAMOUS",0.155249744612732,0.340481666865624,39.1167723120923,0.650932317935831,0.951585911695618,NA
"sp|A0JNW5|UH1BL_HUMAN","SQUAMOUS vs SARCOMATOID",0.247226843450538,0.363806787943282,16.4995552172443,0.506208718742325,0.869498764615687,NA
"sp|A0JNW5|UH1BL_HUMAN","SPINDLE vs SARCOMATOID",0.719484176127532,0.369661804038715,16.6886938062843,0.0686516289287463,0.413078311937222,NA
"sp|A0JNW5|UH1BL_HUMAN","SPINDLE vs SQUAMOUS",0.472257332676993,0.369661804038715,16.6886938062601,0.218898842305861,0.766011323936255,NA
"sp|A0MZ66|SHOT1_HUMAN","SQUAMOUS vs SARCOMATOID",1.28021999446899,0.340595053855036,33.7259187931395,0.00064827853720435,0.0591606445726163,NA
"sp|A0MZ66|SHOT1_HUMAN","SPINDLE vs SARCOMATOID",-0.348015518618316,0.329263248159639,35.1715005059751,0.297739388298835,0.686791998457673,NA
"sp|A0MZ66|SHOT1_HUMAN","SPINDLE vs SQUAMOUS",-1.6282355130873,0.343129092941889,35.4031678543523,3.37556032236877e-05,0.00946377338828183,NA
"sp|A1L4H1|SRCRL_HUMAN","SQUAMOUS vs SARCOMATOID",-0.928839497086164,0.655069610109067,9.4995552233151,0.188170823165865,0.682481100943887,NA
"sp|A1L4H1|SRCRL_HUMAN","SPINDLE vs SARCOMATOID",-0.892662316387522,0.534862096923712,9.4995552233151,0.127690814436923,0.491502305057373,NA
"sp|A1L4H1|SRCRL_HUMAN","SPINDLE vs SQUAMOUS",0.0361771806986424,0.655069610109067,9.4995552233151,0.957102211524419,0.991837673288364,NA
"sp|A1X283|SPD2B_HUMAN","SQUAMOUS vs SARCOMATOID",0.349578143721538,0.281959150419855,57.8681664405937,0.220046779213651,0.703403772198212,NA
"sp|A1X283|SPD2B_HUMAN","SPINDLE vs SARCOMATOID",0.471388047767272,0.270302968072343,58.6521109274901,0.0864114324127643,0.436157772213637,NA
"sp|A1X283|SPD2B_HUMAN","SPINDLE vs SQUAMOUS",0.121809904045734,0.290550497138317,59.1582804837476,0.676560410746128,0.961515310875751,NA
"sp|A2A368|MAGBG_HUMAN","SQUAMOUS vs SARCOMATOID",0.159698578352022,0.355925838767075,27.4995552230578,0.657174685684822,0.935968683095506,NA
"sp|A2A368|MAGBG_HUMAN","SPINDLE vs SARCOMATOID",0.389938709099014,0.321283909260665,27.4995552230602,0.235188025061298,0.629840658024005,NA
"sp|A2A368|MAGBG_HUMAN","SPINDLE vs SQUAMOUS",0.230240130746992,0.342489798039524,27.4995552230615,0.507031510319254,0.90877736859981,NA
"sp|A2A3L6|TTC24_HUMAN","SQUAMOUS vs SARCOMATOID",0.337663349239463,0.885807875294538,25.5851392078668,0.706207562588431,0.941983218334871,NA
"sp|A2A3L6|TTC24_HUMAN","SPINDLE vs SARCOMATOID",2.72998222729412,0.809297479643369,26.1106719123474,0.00232796075202824,0.136818081858873,NA
"sp|A2A3L6|TTC24_HUMAN","SPINDLE vs SQUAMOUS",2.39231887805466,0.863567866335754,26.1503159288567,0.0101714165341154,0.265483303115213,NA
"sp|A2RRP1|NBAS_HUMAN","SQUAMOUS vs SARCOMATOID",0.514166932565952,0.287318170934983,20.2093208093058,0.0885261330016509,0.533215874750815,NA
"sp|A2RRP1|NBAS_HUMAN","SPINDLE vs SARCOMATOID",0.689207240912249,0.271305602251886,22.5123800003448,0.0184573340682057,0.268343730274973,NA
"sp|A2RRP1|NBAS_HUMAN","SPINDLE vs SQUAMOUS",0.175040308346296,0.288328664329444,22.2027122317014,0.54995243428113,0.925992475483299,NA
"sp|A4D1P6|WDR91_HUMAN","SQUAMOUS vs SARCOMATOID",-0.165076648826343,1.31631364894974,9.49955337463623,0.902814452047259,0.991030839569626,NA
"sp|A4D1P6|WDR91_HUMAN","SPINDLE vs SARCOMATOID",0.0987523496566898,1.07476559379596,9.4995533746785,0.928699852125518,0.971512275950338,NA
"sp|A4D1P6|WDR91_HUMAN","SPINDLE vs SQUAMOUS",0.263828998483032,1.31631364894975,9.49955337452347,0.845369778599985,0.987493476758699,NA
"sp|A4D263|SPT48_HUMAN","SQUAMOUS vs SARCOMATOID",-0.181442758165564,0.459525740855483,18.4995552231513,0.697470587082463,0.941652196454214,NA
"sp|A4D263|SPT48_HUMAN","SPINDLE vs SARCOMATOID",-0.461725305158159,0.367620592684386,18.4995552231464,0.224753236256102,0.617089468089568,NA
"sp|A4D263|SPT48_HUMAN","SPINDLE vs SQUAMOUS",-0.280282546992595,0.421162298250182,18.4995552231556,0.513944903019766,0.911608576561166,NA
"sp|A4QPH2|PI4P2_HUMAN","SQUAMOUS vs SARCOMATOID",-0.487099110676347,0.653873381376072,17.499555223147,0.466193327423172,0.853693989492609,NA
"sp|A4QPH2|PI4P2_HUMAN","SPINDLE vs SARCOMATOID",0.067279131057572,0.523098705100857,17.4995552231541,0.899127720690128,0.963156512921092,NA
"sp|A4QPH2|PI4P2_HUMAN","SPINDLE vs SQUAMOUS",0.554378241733919,0.599284853014515,17.4995552231488,0.367513112263464,0.856379838501113,NA
"sp|A5YKK6|CNOT1_HUMAN","SQUAMOUS vs SARCOMATOID",0.0210766995215698,0.415025293171913,28.5781120777131,0.95985083496275,0.99598067657457,NA
"sp|A5YKK6|CNOT1_HUMAN","SPINDLE vs SARCOMATOID",-0.752087800271208,0.406541051347992,29.9555821107661,0.0742053896591401,0.414858869787256,NA
"sp|A5YKK6|CNOT1_HUMAN","SPINDLE vs SQUAMOUS",-0.773164499792778,0.406541051347992,29.9555821107867,0.0668513749643502,0.550412838367164,NA
"sp|A6NDX5|ZN840_HUMAN","SQUAMOUS vs SARCOMATOID",-0.248716072905682,0.437796365525174,9.4995552233151,0.58313851716415,0.901466416972955,NA
"sp|A6NDX5|ZN840_HUMAN","SPINDLE vs SARCOMATOID",-0.145360859328678,0.536188853390834,9.4995552233151,0.792113330133573,0.938891629025995,NA
"sp|A6NDX5|ZN840_HUMAN","SPINDLE vs SQUAMOUS",0.103355213577004,0.536188853390834,9.4995552233151,0.851206076515626,0.987493476758699,NA
"sp|A6NE52|WDR97_HUMAN","SQUAMOUS vs SARCOMATOID",2.09546302432776,0.709183879031467,25.534132833992,0.00664099192090015,0.231942791904031,NA
"sp|A6NE52|WDR97_HUMAN","SPINDLE vs SARCOMATOID",-0.0950318739443529,0.650835626440958,25.7319059916466,0.885047281662321,0.959338333668473,NA
"sp|A6NE52|WDR97_HUMAN","SPINDLE vs SQUAMOUS",-2.19049489827211,0.694730187141775,25.7474264772661,0.00407636500927995,0.189036169652197,NA
"sp|A6NFI3|ZN316_HUMAN","SQUAMOUS vs SARCOMATOID",-0.233062855197623,0.557633985875512,9.4995552233151,0.6852737770478,0.941652196454214,NA
"sp|A6NFI3|ZN316_HUMAN","SPINDLE vs SARCOMATOID",-0.0676824163539117,0.682959364314684,9.4995552233151,0.923117472368031,0.970843224968192,NA
"sp|A6NFI3|ZN316_HUMAN","SPINDLE vs SQUAMOUS",0.165380438843711,0.682959364314684,9.4995552233151,0.813809091711993,0.987493476758699,NA
"sp|A6NHL2|TBAL3_HUMAN","SQUAMOUS vs SARCOMATOID",0.439475298644273,0.338079392623536,28.2142134718897,0.204149531517286,0.690836153902395,NA
"sp|A6NHL2|TBAL3_HUMAN","SPINDLE vs SARCOMATOID",-0.0440475313130288,0.304087496690944,27.451019417523,0.885886412690332,0.959512361198108,NA
"sp|A6NHL2|TBAL3_HUMAN","SPINDLE vs SQUAMOUS",-0.483522829957302,0.319921256741712,26.081001799859,0.142714316520043,0.700038328447451,NA
"sp|A6NHR9|SMHD1_HUMAN","SQUAMOUS vs SARCOMATOID",0.156726613622278,0.390431395508555,17.5082793656487,0.692968771056702,0.941652196454214,NA
"sp|A6NHR9|SMHD1_HUMAN","SPINDLE vs SARCOMATOID",-0.385881818666114,0.315707102459466,17.5335476627153,0.23778004547403,0.630217402624702,NA
"sp|A6NHR9|SMHD1_HUMAN","SPINDLE vs SQUAMOUS",-0.542608432288392,0.357097929093574,17.5033131387805,0.146495283078507,0.701757257303844,NA
"sp|A6NM36|LRC30_HUMAN","SQUAMOUS vs SARCOMATOID",-0.0124936269263387,0.747983562055869,9.4995552233151,0.987019072587319,0.998680858720463,NA
"sp|A6NM36|LRC30_HUMAN","SPINDLE vs SARCOMATOID",-0.628677503329225,0.610726021008758,9.4995552233151,0.328791066059099,0.718493387945296,NA
"sp|A6NM36|LRC30_HUMAN","SPINDLE vs SQUAMOUS",-0.616183876402887,0.747983562055869,9.4995552233151,0.430253512264952,0.876758173104448,NA
"sp|A6NMY6|AXA2L_HUMAN","SQUAMOUS vs SARCOMATOID",0.2094922352015,0.545458983288869,27.4995527382102,0.703883308904965,0.941983218334871,NA
"sp|A6NMY6|AXA2L_HUMAN","SPINDLE vs SARCOMATOID",-0.157248957891896,0.492369969821382,27.4995527379132,0.751858345489138,0.91672068724791,NA
"sp|A6NMY6|AXA2L_HUMAN","SPINDLE vs SQUAMOUS",-0.366741193093396,0.524868151389554,27.4995527395176,0.490588296023016,0.899967355164855,NA
"sp|A6NMZ7|CO6A6_HUMAN","SQUAMOUS vs SARCOMATOID",-1.54784681254603,1.12070918317281,18.419608554722,0.183765842978356,0.676918710658552,NA
"sp|A6NMZ7|CO6A6_HUMAN","SPINDLE vs SARCOMATOID",-2.29910992455265,0.896883705854465,18.4479292801774,0.0192955390727369,0.2718305329862,NA
"sp|A6NMZ7|CO6A6_HUMAN","SPINDLE vs SQUAMOUS",-0.751263112006619,1.02707788302108,18.4138104303114,0.473706755255771,0.893032084467386,NA
"sp|A6NNT2|CP096_HUMAN","SQUAMOUS vs SARCOMATOID",0.383185244536511,0.197497370820441,41.5043251447983,0.0591693283153534,0.474542568595148,NA
"sp|A6NNT2|CP096_HUMAN","SPINDLE vs SARCOMATOID",0.402254588182102,0.201007323603884,42.0368469273944,0.0518549458928581,0.364790514888067,NA
"sp|A6NNT2|CP096_HUMAN","SPINDLE vs SQUAMOUS",0.0190693436455909,0.207628900460409,42.1467228566831,0.92725761987538,0.991002227101974,NA
"sp|A6PVL3|KNCN_HUMAN","SQUAMOUS vs SARCOMATOID",0.348943079810789,0.592945091489945,9.4995552233151,0.56992871641037,0.898777134457795,NA
"sp|A6PVL3|KNCN_HUMAN","SPINDLE vs SARCOMATOID",0.125818960726648,0.484137639879418,9.4995552233151,0.800499630690518,0.942862538772505,NA
"sp|A6PVL3|KNCN_HUMAN","SPINDLE vs SQUAMOUS",-0.223124119084141,0.592945091489945,9.4995552233151,0.714962677232438,0.974838018816803,NA
"sp|A7E2V4|ZSWM8_HUMAN","SQUAMOUS vs SARCOMATOID",-0.198932567179826,0.372186706167164,23.499555223049,0.598019117478074,0.904703787885278,NA
"sp|A7E2V4|ZSWM8_HUMAN","SPINDLE vs SARCOMATOID",-0.0116126498427749,0.392319235441358,23.499555223051,0.976636019901741,0.98781354230405,NA
"sp|A7E2V4|ZSWM8_HUMAN","SPINDLE vs SQUAMOUS",0.187319917337051,0.372186706167163,23.499555223049,0.619441606262866,0.941617470408646,NA
"sp|A7MD48|SRRM4_HUMAN","SQUAMOUS vs SARCOMATOID",0.746183757101403,0.494558815963619,27.4995552230129,0.142757924472555,0.617284367046478,NA
"sp|A7MD48|SRRM4_HUMAN","SPINDLE vs SARCOMATOID",0.827380464102584,0.396529210059525,27.4995552230002,0.0463257254539409,0.356285922992255,NA
"sp|A7MD48|SRRM4_HUMAN","SPINDLE vs SQUAMOUS",0.0811967070011809,0.467314155619392,27.499555223022,0.863333205823545,0.987493476758699,NA
"sp|A8K0Z3|WASH1_HUMAN","SQUAMOUS vs SARCOMATOID",-0.298561435438524,0.412885927065534,14.4995552231991,0.48111591616235,0.860352039711307,NA
"sp|A8K0Z3|WASH1_HUMAN","SPINDLE vs SARCOMATOID",-1.00637436321153,0.452293871860452,14.4995552231991,0.0424154805113405,0.340769826380883,NA
"sp|A8K0Z3|WASH1_HUMAN","SPINDLE vs SQUAMOUS",-0.707812927773007,0.412885927065534,14.4995552231991,0.107759859775152,0.641082857173227,NA
"sp|A8K2U0|A2ML1_HUMAN","SQUAMOUS vs SARCOMATOID",-0.284346015648491,0.578371396240759,33.9456427025757,0.626143475633053,0.917979545653699,NA
"sp|A8K2U0|A2ML1_HUMAN","SPINDLE vs SARCOMATOID",0.0426197100035198,0.512888855622414,34.8289328177115,0.934249889386159,0.971512275950338,NA
"sp|A8K2U0|A2ML1_HUMAN","SPINDLE vs SQUAMOUS",0.32696572565201,0.565253357541257,34.9568869121659,0.566674756703916,0.928086554748987,NA
"sp|A8MUU1|FB5L3_HUMAN","SQUAMOUS vs SARCOMATOID",1.44294614502352,0.555487230356764,18.4995552231482,0.0179249720983477,0.310592563446998,NA
"sp|A8MUU1|FB5L3_HUMAN","SPINDLE vs SARCOMATOID",-0.15818033214302,0.444389784285412,18.4995552231489,0.725905231738732,0.908520203157705,NA
"sp|A8MUU1|FB5L3_HUMAN","SPINDLE vs SQUAMOUS",-1.60112647716654,0.509112456138249,18.4995552231593,0.00546205518331905,0.208698379281825,NA
"sp|A8MWD9|RUXGL_HUMAN","SQUAMOUS vs SARCOMATOID",-0.43958277167086,0.563223610538005,17.4995552231344,0.445540096084466,0.847047024829714,NA
"sp|A8MWD9|RUXGL_HUMAN","SPINDLE vs SARCOMATOID",0.522260931456511,0.471226680937345,17.4995552231345,0.282732533627646,0.669654610635664,NA
"sp|A8MWD9|RUXGL_HUMAN","SPINDLE vs SQUAMOUS",0.961843703127371,0.471226680937345,17.4995552231345,0.0566135535488685,0.529776165278294,NA
"sp|A8MWY0|ELAP2_HUMAN","SQUAMOUS vs SARCOMATOID",4.5456815290413,1.20500795158529,9.4995552233151,0.00399522791342574,0.194870685639335,NA
"sp|A8MWY0|ELAP2_HUMAN","SPINDLE vs SARCOMATOID",3.21496337137848,0.983884872460112,9.4995552233151,0.0090496509302086,0.211233408811812,NA
"sp|A8MWY0|ELAP2_HUMAN","SPINDLE vs SQUAMOUS",-1.33071815766282,0.983884872460112,9.4995552233151,0.207525857617766,0.761586334402688,NA
"sp|A8MX76|CAN14_HUMAN","SQUAMOUS vs SARCOMATOID",-0.334422209103527,0.860114053990592,9.4995552233151,0.705987433382532,0.941983218334871,NA
"sp|A8MX76|CAN14_HUMAN","SPINDLE vs SARCOMATOID",-1.52640780845018,0.702280184291204,9.4995552233151,0.0562351518067847,0.373316923261942,NA
"sp|A8MX76|CAN14_HUMAN","SPINDLE vs SQUAMOUS",-1.19198559934665,0.702280184291204,9.4995552233151,0.122092513441234,0.663815890074924,NA
"sp|A8MY62|BLML_HUMAN","SQUAMOUS vs SARCOMATOID",1.15306630910778,0.853863603388911,22.6539939991116,0.190221689330047,0.684761441429604,NA
"sp|A8MY62|BLML_HUMAN","SPINDLE vs SARCOMATOID",-0.547695467296255,0.80962259356108,22.8172053401441,0.505534745354948,0.821023190121132,NA
"sp|A8MY62|BLML_HUMAN","SPINDLE vs SQUAMOUS",-1.70076177640403,0.862135385110803,22.9095108475478,0.0607125517071883,0.544029674034691,NA
"sp|B0I1T2|MYO1G_HUMAN","SQUAMOUS vs SARCOMATOID",0.463075641824481,0.804280980133637,9.4995552233151,0.578158177148513,0.90107150831094,NA
"sp|B0I1T2|MYO1G_HUMAN","SPINDLE vs SARCOMATOID",-0.849540563944234,0.656692670384315,9.4995552233151,0.226349645084505,0.619667760211984,NA
"sp|B0I1T2|MYO1G_HUMAN","SPINDLE vs SQUAMOUS",-1.31261620576871,0.656692670384315,9.4995552233151,0.0750317628499394,0.561750961337046,NA
"sp|B2RPK0|HGB1A_HUMAN","SQUAMOUS vs SARCOMATOID",-0.236017221482522,0.335745237355423,49.8925733588955,0.485344771813929,0.863547395887802,NA
"sp|B2RPK0|HGB1A_HUMAN","SPINDLE vs SARCOMATOID",0.43793894492344,0.310024156338075,50.5677909462221,0.163899789045564,0.544663458778913,NA
"sp|B2RPK0|HGB1A_HUMAN","SPINDLE vs SQUAMOUS",0.673956166405962,0.339092227322962,50.9463859286458,0.0522517329884973,0.521600632815,NA
"sp|B5ME19|EIFCL_HUMAN","SQUAMOUS vs SARCOMATOID",0.670860964811334,0.240362664734265,23.5584162818089,0.0102426657501259,0.271645663927714,NA
"sp|B5ME19|EIFCL_HUMAN","SPINDLE vs SARCOMATOID",0.16662925945575,0.225581717520143,25.8195492333351,0.466772673466483,0.809389818445804,NA
"sp|B5ME19|EIFCL_HUMAN","SPINDLE vs SQUAMOUS",-0.504231705355584,0.238554818454624,25.1816207393345,0.0446170256396859,0.503577747247667,NA
"sp|C9JRZ8|AK1BF_HUMAN","SQUAMOUS vs SARCOMATOID",-0.0971044766226425,0.324638223732466,52.723433275487,0.766027478325488,0.959411748363598,NA
"sp|C9JRZ8|AK1BF_HUMAN","SPINDLE vs SARCOMATOID",-0.0453042293305861,0.302979255066636,53.2278298103718,0.88170125088302,0.958162398885042,NA
"sp|C9JRZ8|AK1BF_HUMAN","SPINDLE vs SQUAMOUS",0.0518002472920565,0.320386833822861,53.2167148652418,0.872169887768268,0.987493476758699,NA
"sp|O00115|DNS2A_HUMAN","SQUAMOUS vs SARCOMATOID",0.17435315857339,0.760125654348699,9.4995552233151,0.823440913539936,0.976466811955058,NA
"sp|O00115|DNS2A_HUMAN","SPINDLE vs SARCOMATOID",-0.282714224562866,0.620639997851163,9.4995552233151,0.658968775999796,0.886757077795255,NA
"sp|O00115|DNS2A_HUMAN","SPINDLE vs SQUAMOUS",-0.457067383136256,0.620639997851163,9.4995552233151,0.479250935508579,0.894585164673754,NA
"sp|O00148|DX39A_HUMAN","SQUAMOUS vs SARCOMATOID",-0.0333699004365667,0.329370555005438,48.5710109815727,0.919718161904729,0.991178350397102,NA
"sp|O00148|DX39A_HUMAN","SPINDLE vs SARCOMATOID",1.22460094055305,0.284900799143963,49.6906129976878,8.01039002190185e-05,0.0161809878442417,NA
"sp|O00148|DX39A_HUMAN","SPINDLE vs SQUAMOUS",1.25797084098962,0.296975284213899,49.4772264284632,9.87692046957837e-05,0.017562399209969,NA
"sp|O00151|PDLI1_HUMAN","SQUAMOUS vs SARCOMATOID",-0.198655142527034,0.384676776151158,23.5738119815797,0.610371206585653,0.910620480092714,NA
"sp|O00151|PDLI1_HUMAN","SPINDLE vs SARCOMATOID",-0.0911458961540975,0.347063600603441,22.8560012241142,0.795196063122889,0.939122196293806,NA
"sp|O00151|PDLI1_HUMAN","SPINDLE vs SQUAMOUS",0.107509246372936,0.373699764255515,23.4025939405504,0.776117203157057,0.986425693667747,NA
"sp|O00154|BACH_HUMAN","SQUAMOUS vs SARCOMATOID",-0.421535216763334,0.519419696849132,9.4995552233151,0.436911609548747,0.843126155125106,NA
"sp|O00154|BACH_HUMAN","SPINDLE vs SARCOMATOID",0.528232201113853,0.636156609815749,9.4995552233151,0.426716514857701,0.782586229240966,NA
"sp|O00154|BACH_HUMAN","SPINDLE vs SQUAMOUS",0.949767417877187,0.636156609815749,9.4995552233151,0.167891320838197,0.723809303876516,NA
"sp|O00159|MYO1C_HUMAN","SQUAMOUS vs SARCOMATOID",0.0815239611986948,0.464928766871197,26.5353253487746,0.862138011473061,0.983859796069903,NA
"sp|O00159|MYO1C_HUMAN","SPINDLE vs SARCOMATOID",-0.347810819566301,0.424074215234134,27.2510631693601,0.419238476118442,0.780541067341997,NA
"sp|O00159|MYO1C_HUMAN","SPINDLE vs SQUAMOUS",-0.429334780764995,0.451079059222412,27.1126247107917,0.349609582861945,0.84583673022302,NA
"sp|O00182|LEG9_HUMAN","SQUAMOUS vs SARCOMATOID",0.603161961541524,1.26675861240558,9.49981273105069,0.644730988911509,0.929635049760785,NA
"sp|O00182|LEG9_HUMAN","SPINDLE vs SARCOMATOID",0.536909467161534,1.03430407588991,9.49981273100044,0.615565967881781,0.875717595916816,NA
"sp|O00182|LEG9_HUMAN","SPINDLE vs SQUAMOUS",-0.0662524943799899,1.26675861240558,9.49981273097135,0.959372372129912,0.991837673288364,NA
"sp|O00186|STXB3_HUMAN","SQUAMOUS vs SARCOMATOID",1.32282832644708,0.561051949147075,17.4995552424439,0.030254973158184,0.399713389535448,NA
"sp|O00186|STXB3_HUMAN","SPINDLE vs SARCOMATOID",0.180815288812063,0.458096998201423,17.499555242435,0.697826470648787,0.897403091782529,NA
"sp|O00186|STXB3_HUMAN","SPINDLE vs SQUAMOUS",-1.14201303763501,0.458096998201423,17.499555242435,0.0229495690247481,0.368390549787949,NA
"sp|O00203|AP3B1_HUMAN","SQUAMOUS vs SARCOMATOID",0.642305229350352,0.424055532672294,17.6095206134408,0.147598504405736,0.624149729392865,NA
"sp|O00203|AP3B1_HUMAN","SPINDLE vs SARCOMATOID",0.662783119399558,0.340731336910687,17.9046336002398,0.0676292029434591,0.410814715144749,NA
"sp|O00203|AP3B1_HUMAN","SPINDLE vs SQUAMOUS",0.0204778900492062,0.388327997705223,17.5473613721476,0.95853995795426,0.991837673288364,NA
"sp|O00204|ST2B1_HUMAN","SQUAMOUS vs SARCOMATOID",-0.613294840666366,0.6831703785852,9.4995552233151,0.391519852982695,0.823072862883936,NA
"sp|O00204|ST2B1_HUMAN","SPINDLE vs SARCOMATOID",-0.702213740912394,0.557806278305916,9.4995552233151,0.238127509186503,0.630547374512576,NA
"sp|O00204|ST2B1_HUMAN","SPINDLE vs SQUAMOUS",-0.0889189002460284,0.6831703785852,9.4995552233151,0.899157467590983,0.987493476758699,NA
"sp|O00231|PSD11_HUMAN","SQUAMOUS vs SARCOMATOID",0.27364109757723,0.242491320111764,82.0378926936805,0.262416101668721,0.729965734140425,NA
